Label,Clean_Text
0,እን ቲስመምንድ
0,ብልቓጘይዝ ፃፍሸውድ ቈሽ ኢትዮጵየ ላጥ ኻግራኒጅቅ ፃይረው ኻለይዝቅ ጣልያንቱ ምጝግስትድ ዋቕረነውዙ ግዴተ እጅረይ አረጘ ጋልፀው ዊኑ
0,እን እክሰይዙ ቀተድ ልብተቁድ ዳግማዊ አጼ ሚኒሊክ ቲስመምንድ ለምርየቁ አቐነውድ አውሮፖት ኻይልቁ ኻግራኒዝ አርቒስጙ እኒንት ወሽረይ ጣልያንም ሲዘ ሚርየይዝቅ
0,ኽምጥም አድዋቱ ጣይትንዝ ምላሰን ኤርትራት ጣልያንስ ዲቁስ ይወዉ ውጫሌቱ ቲስመምንድ ጝታ ቃወተ ዋግሹም ብሩ ገብረመድኀን ጋቢዝ ቃርንሽጘውድ ገነ ኪርመነይስ ዊኑ እኒን ሸዋት መሳፍንተኒዝ ቀንሽየቁ ወይሽም ብሩ ለውርድጘው ኰሪዝ ፅብጘዊል እፁሽጥጘዝመ ጝታ ቅምኒል ዋጥራይጘጘድ ፃቭሽትኲ
0,ጝታይርቱ ዊንብሪል ዋግሹም ጓንጉል ቲኪሽጝ አድዋቱ ጣይትንድ እዳቓው አቐነውድ ቲክን
0,አምባላጀቱ ጣይትኒዝ ሚርሻው ጉለሽትነይጀብዱ ሰራሸው ወይሽማኒዙ ማኽተነድ ደጃች ወልደተክሌ ጎበዜ ፊታውራሪ ጊደን ገብሬስመ ዋግሹም ጓንጉል ታግስ ቃውሻጙ ድሊስን ሚዝግቭስኲ እንዝም አምባላጀትል አጉረው ወየ ኪፍልሽ ጣልያን ወርሽች
0,ጣልያንቱ ሰራዊት ቃወተ ጄኔራል ቅው ጀፀነራል አልቤርቶኒት መራቕ ክሩ መድፈንዝመ ሲዘ ላዝ ንየ ሰራዊትዙ አቫለን ማራሽጙ ንቕፀቁም ልኻንድጙ እዳቐቁድም ቢትንሽጝ ጝታ ኻግር ጥውጙ አውሮፓት ጋዜጠን ፃረቁድ ፈረንጅ ወርሸነውድ ፃፍጙ እኒን ሳልጥነው ይሽተው አውሮጳቱ ኻይሊል ሳልጥንየው ይሽተው አፍሪቃቱ ኻይልድ ኻትርሸው አጉረው ዊተድረዙ ሚዝረዙ ኽይት ዊንም ድሊስን የጝ
0,ዊተድረዙ ሳይንስዝ ቈሽ ዊተድረዙ ሚዝረዝመ ግደጅዙ ፋፅምፅመዝ አርወድ ቀለውዝ ቓልሽተው አየውም ሳይንስዝመ ቴክኖሎጂዝ እግርገ እዳቐቊ ኢትዮጲቊም እጅጝ ኰርዝ ድሊስጝ አልምት ምጀድ ናኒዝ ፃይስጝ ዲፕሎማሲዙ ለምርሽትነይድ ንየስ ሽጙ ኢትዮጵየ ሊግዘው ዚምንዙ ሲጘይዝ ቢዘትቊ ዊረጢጅቅ ፃቭረቁ ጣይተንጢስቅ እማንዝመ እክሱነይድ ሲርየ ፃቭርኲች
0,እንዝም ዲፕሎማሲው ሥልጣኒድ እንቅ አውሮፓስመ ዓልምስ ኻትርሸውዝ ቓሊስች ላ እምተንዝ ንየ ዲፕሎማሲው ዲምቅሽን ፃይረይ ጝርልወ አፍሪከቱ ኻግር ኢትዮጵየ ጭቑ ጚ ንቕፀቁ አፍሪከቱ ኻግረን ዲፕሎማሲው ዲምቅሽንድ ሊግዘውድ ዋልጥርጝን እምትዝ ንየ አየውም
0,ኢትዮጵየ ጣሊያንስ ፈረንሣይስ አሜሪካስ እንግሊዝስ ሩሲያስመ ጀርመንስ ዋልጠ ኻግራኒጅቅ ላ እምትዝ ኽየቁ ኰረንዝ ዲፕሎማሲው ዲምቅሽን ፃቭርኩች
0,እድወ እኒንትቅ ይነውድ ንጭቱ ይነ ዲቭየይዙ ሚሪየድ አድዋቱ ጣይትኒል አዝማሬን ግድር ገውት ዝላ ፅባየጘ ሽለለዝ ጉለሽድ ወርወርዘነውዝመ ጒሰጒሰነውዝ እንዝጘም አቕንተንድ አስጘዝ ቓሊስጘው ጉግድ አንቭቭስነ ቀኑን
0,አምባላጀቱ ጣይትኒዝ ክረቁ ጉለሽ ወይሽማን ማኽሊስ ፊት አውራሪ ጊድን ገብሬ ይሽተው ዋግሹም ጓንጉልቱ ሰራዊት ቃወተዝመ ጝስን ምጥን ገብሬስ ችጝሽጘኲ ጝስን ቅምሲዝ ጥይት ፃይር ለምስራጙ ሰራዊትድም በርታዝራጙ ዊንድረይ ለለ ጚ እንዝም ወይሽመነ ጉለሺዝ ኰሪዝ ዊነቁ አዝማሬኒስ እንት ይሽትኲ
0,ወፍጮ ቢወቅሩት አይለሰልስም
0,ከጊደን መንደር አይደርስም
0,ፈረሱን ጫኑት ይነሳ እንደኾን
0,ወይሽማኒዙ ሰራዊትድ ውርም ፊታውራሪ ጊደንት ብሽም እዳቐቊ ቃወጢዝ የነትም ዋግሹም ጓንጉልስመ ደጃች ወልደተክሌስ ቃውሻጙ አሰነይዙ ኲርዘው ድሊስን ሚዝግቭስኲ
0,ወይ ላስታቱ ሰራዊት ለካቲት
0,እን ጣይትኒዝም ፃለት ቀሰው አቕ ጣይት ጄኔራል አልቤርቶኒንስመ
0,ዋግሽሞች ጠላት ላይ እጅግ አመረሩ
0,የበላይነት ከስሞ ሀያላን አፈሩ
0,ነበር ከቤታቸው የነጭ አገልጋይ
0,ሰው እኩል መሆኑን በተግባር የሚያሳይ
0,ምኒሊክ ጓንጉልት ኻጝስጝ እፅውጘት እግርገ ኹረድ ሚርዝሽት ክርጝጠጘድ ፃቭሽታንድ ጝታይር ብሩም ጝታኹርቱ ክርጘድ ወሽጘጘ እቀጘ ኻዝንጝ እልድ ኻርቭጝ እፅውሽጘዊል እኪሪንቀት ክርጙ አድዋቱ ድልስኒስ እግርገ ወይቱ ኽዝቭድ እቀጘ ኻዝንሰው አቕንትዝ ሊጘ አይርዝመ ኹርል ፋፅምሸው ቘጨድ ቲክነው አስጘይዝ ጋልፅኲ
0,ሸምቸ እንዳልበላ መርከብ ተሰበረ ነግጀ እንዳልበላ ብሩ ሸዋ ቀረ አባትና ልጁ ድንበር ሲካፈሉ ጽቋላን ለጓንጉልዘጋሜን ለብሩ
0,ከየዙ ሥነስረት ዊንም ቅየን እቅ ከየዝ ዊንም ተከተከው ስረት አቒል ዕፅቁፅቁሸናንስ ቃል ጥወነ ስረት የጝ እን ሥረትድ ጅውነይዙ ባኽሊዝጘዝመ ዊግሽኒዝጘድቅ ቺተቺተኲ
0,ከየ እቅ ማኽሊል ፋጥርሸው ገረዱ ላውንትዙ ስረት ዊንም ኽጉ ቲስመምን የጝእን ስረትድ ሲሪሸውድ ቃውስ ወግሽተነውዝ ቲክንም ቅየንዝ የጝ እን ችብረይዙ ሲርየድ ጅውነይዙ ባኽሊዝጘኻይማኖቲዝመ ኰሪዝጘድቅ ቺተቺተኲ
0,እውነዝመ ግልወ ማኽሊል ፃቭሽተው ከየ ግልወድ አስን እውነሸን ቈሽ ስሪ ይሽትጘኲ እን ሊጘ እቂዝ ማኽሊል ፃቭሽተው ከየዙ ሲርን አርቒሰነ ውልድ
0,እኒን ምጀዙ ሲጘዝ ዊግሽታንትጘድ ሚኒልክት ቅመነ ዚምኒዝ ከየ ፋዘናንስ ዊንም ዳቕርሸናንስ ግልወድም አነ እውነሸን ዋቕረ አልስጝሽ
0,ላየ ጋቢዝ ቈሽ ኽየተ መፃፍ ቅዱስ አቒል
0,ኢትዮጵየስ ከየዙ ስነስረት እቀ ኽቭሪዙ ፅብንዙ አቕንትኻይማኖትዝመ ዲዝጝትድ ቲክን አክኑሸኲቺተዝም ጥር ኪርመነ አርፈይስመ ለካቲቱ ግቨር አርፈይል አሽ ከየ ሲርየጥዙ እግዘድ ላዘ ጊዚዝ ቺት የው ቅየንዙ ኰር አቕጝ አርቕሽትጘኲ
0,ንቕፀዝ እጅር ጝፅብኒዝ ቲስመመኩ የውድ ዊንም ጝ ኻሰቪዝመ ችግሰድ አድልሸች የይሸንት ጝሩሔይዙ አቭርደተት ማርፅ ከየ ሲርየኲ ከየድ ገረዱ አስልሽኒዝም ንየ አጉረው እክሰ ፃይኲ
0,ከየ ጝነቍ ፍርዘነ ዚረ ቃፅልሰነ ብረ ቀረቍ አርቅሰነ ዚነይ ፋጥረነዝመ ኻግር ፍልቅዘነ የጝ ነህነ ትኽኑ እቀ ገረደ ትኽኑ እምንት ጉርየ ትኽኑ ኹርዝመ ዲጉ እፍርትዝወ ኻግርት ሲርየናንስ ትኽኑ ከየ በንዘኲ ከየድ ቀንትዝመ ጥቨቭ እጀውዜ እንቸን ዝቨሸንትል ቓለነውም አነ ምነንደነው ገቨ ፅብጠ ቸላውም
0,ከየ ሊጘ ቃርንሸተ ፆተንዝ ማኽሊል ፅበው መደቨኘ አቭርት ቓሊሰው አቓንድንቕፀው ኰርድ ባኽሉ ዊንም ኻይማኖቱ እንዝጘም ኽግዝ በዊል አርቕት ችጘነ ስነስረት ሚርየው ገረዱ ባኽሉዝመ ኽጉ ችብረ የጝ
0,ላብጠትቊ ሚቭተንዝመ ግዴተን እን አቭርትድ ሚርየቊ አጛንድ እናይም ላብጠ ፅበነው ላብጠቱ ዲቁትነይዝመ ጝነቊ ቃወነው ጥቅልዘኲ
0,ንጭቱ ይና ዲቭየይዝም ወይ ኽምረ ብሔረ እቅ ጭሰጭሰን ባኽሉ ከየ ሲርይኒዝመ ጝ አርወድ አንቭቭስነ ቀኑን
0,ውሸብለ ካሳ ተገን ድሀነ ወረደ
0,ውሸብለድ ጝጅውነይዝ አርቕሽተው ቅየንዙ ድመሹዝመ ዚቨተ አቐጘ ጉይ ንቕፀቊ ባኽሉ ቅየንጣኒል መዘ አቕ አድልሸጘም ዋርዘኲ እድወ እን ባኽሉ ቅየንዙ ስነ ስረቲል መፂዙ ንቕፀድ ቅየን ጒይጢዙ አቅሚዝጘድቅ ዊስንሸው አቐነውድ ጉይ ቢቅለድ ቈሽ
0,ቅየንዙ አስልሽትድ ፈራቐውም አነ ዊቱ እዳቓቊ አካለን እኩጙ
0,ጛይም አስኒዝቲር ኒቭስ አይር አስኒዝ አልየ ቢቅለ ኽየውዝመ እጥን መፅ ሲርይቁዝመ እዳቓቊ አቐነውድ ደድሰኲ
0,ወይቱ ባኽሉ ከየ ቃውሰጥ ይና አቅሊዝ ዚነይ በንጛንድ ዚረ እግዝጝ ኻፅሪዙ ሚግቭርድ አፅንኽጝ በንጘው ኻፅሪል ጊዙትረይ ፅብራን እኳን ሚጂ አርሽ ክቑረት ይኹርስ በነኩን ክታ ዛረይል ስረንጠነው በነኩን አርቕናጙም አነ አርቒንቀት ቢድልነው ፅብሽ ከስነኩን የነውዝ ዚነይ ፋጥርጘኲ የውድ አቨርገሌ ወረደ ኒየራቁ ኻትመዙ ፅበተ አት አረቂ ወልዴ ጛይ
0,ከየ ኽየው ዲቁትነይዝመ ገረዱ ዲምቅሽንድ አትርዘው የጝ ላዘ ጋቢዝ ሊጘ ዊግን ጎርትጝ ብረ ቀርጛን ዊንም አደርጥ ቅመነዝ ጎርትጛን እን ችግሰይዙ እክሰነ ቑልፍድ ከየ አቐጘ ጉየቁድ አት አረቂ ወግስጘው ሰቲዝ ኪርምጝ ሚጂቱ አቅሊዝ ንየስ የው ክቭር ይውሽተው አቐጘ ዋርዝጘኲ
0,እንዙ ምላሰንድ ቈሽ ሚጂ እኹርደውድ አርቕሽታውም ጳጳስ አደረ ጥቨቨኘ እኹረች ይሽት ኻስቭሸው አቐነዊዝ ናንዙ አቑ እኳን ቅብጙ ይር እቓስተጘድ ፊቅድሻውም
0,እንዝ ምላሰንም ወግሽትጘው ኰሪዝ ኪርም ሚጂት አቅልድ ጝታግስ ፅገወዉ ሰቭ ፅብሽ ጊሪዙ አቅልድ አዝጘውድ አዚትጘዊዝም ቢቅሉዝመ ኻይልዙ ይሽተቍ ሸመንጥ ይውሽትጘኲ
0,ቅየንድ ጝጥዊል አሽ ዚነይድ አትርዘነ አስነ ጣስንጥ ይሽተው ዋቅረ ዋቕርሸነ አፅቨ ግቭርም ፅበነውድ ጉየቊ አት አረቂ ትኩሲስ ኪርም ዊትረነ አሽ እንዝጘም ስሪሸንስ ማርደዝመ አልቨ ፃብ ጊሪዝ አቅልድ ፊሰቁ አቐነውድም ዋርዝጘኲ
0,እነየው አቕንትዝ ዊነው ወግሽትንድ ጊሪዝ አቅልድ ይናቑር ከየዝ ችጝጝኩጙ ጒድለውድ ይናይ እቻዝንቅ ይና አልምድ ቓልነ በንነኩንየው ዋቕረ አልስጘኲ ስሪሸንቱ አቅልድም ጝታ ዊግን ማኽርዝጝ አዝምረ ጊዝ አቐነውድ ደድስጝ ቅየንዙ ግርየ ቀቭሽተኲ
0,ግርየድ ቀቭሽተው ግርየይዝ ኪርም ሊጘ ዊግንድቅ ገረዘም ቀቭጝ እንቅ ዊግኒዝቅ ግርየድ ድቁሽተኲ ፃቕ የቊ ዊግንድም አውራጅዝ ጝታ አቅሚዝጘድቅ አስልሽጘኲገን ሽላዝ ኪርም አውራጅ ፃየው እጅሪዙ አቅሚዝጘድቅ
0,ቅየንድጘው ኰሪስ ኪርም ሊጘ ገባሸጥድ አጉረው ገረዱ ችብረዝ አስልሽጘኲ ዲቁትነይ ለምርጘኲ ኪዊል ጥየዝም እጊትጝ ገረዱ ገባኒልቅ ሲትፍሽጘኲ
0,ወይቱ ባኽሉ ከየ ሲርይንድ አምርስ ሲምረው ከየ አጠጘድ ኻስቭሽ ቃውስጝ ጝታ ጝነቊጅቅ ቲስመምጥጘ ቸለቍል የጝ ቅየነዝጘውድ የቍድ ወይ ኽምረ ብሔረ እቅ ጭሰጭሰን ባኽልዝመ ቱሪዝም ቃወነ ባኽልዝመ እሴት ኢንዱስትሪዙ ሰቭ ፃጝዘተ አቐቊ አት ጣምተው ገላስ ጛይ
0,ላው እጅር ከየ ሲርየው ኰሪዝ ኪርም ይግስ አይንቀት ይናግስ የው ዲቁትነይ ለምረኲ ምላሰንድም ገረዱ ዲቁትነይ ፃየው አቓንስቅ ከየ ሲርየው ኩቸ ዲግ በነኲ ምላሰንድም ጝጝነቊዝ ኻስቨኲ ከየ ዲግዝ ማጥን ወርሽን ፅበነ ሊግዘናንስ እፍርቲል ሊቨሊቨነ ችብረ አቐጘ አት ጣምተው ዊግትጘኲ
0,ውርም ዚምኒዝጘ ነን ነን አቅሊዙ በንቲስ ቢዘ ላው ላውድ ሊጘ ቀንሸጢዝ ጭቑ ገባሽጛጙ አቐነውድ ባኽልድ ኻይየው የነውዝ አቅሊዝ ጣምታቅ ይሽም ከየ ሲርየነው ኻግርሸንትል ፅበው ገረዱኢኮኖሚውዝመ ፖለቲኩ አቕንተንድ እርጋጝ ተግርጛንስ ፃየው ችጘርድ ቀለውዝ ቓልሽተው አየውምይጛንድ አት ጣምተው ጉይጘኲ
0,ዚምኑ ጉጊዝም አቕሽ ሊጘ ቀንሸጥድ ጝታ አቕሊዝ ቃውስጝ አርቒስጛን ቲርፍዝጘኩ ጚ ኪስራቍም የቍድ አት ጣምተው ወይቱ ባኽሉ ከየ ሲርይንድ ሊግዘው ጊዝዝ ወግሰነውዝ ፅንኸ ፃቭሽተው አቐነዊዝ ከየድ ፋይረነዊዙ አገነድ ሳስ የው አቐጘ ጉይጘኲ
0,ጥቨቭዝ እቻቐውዝመ አምር አጡድ ግምትል ድወዉ ከየዙ ሲርይን ዊግንዝም አነ ኻግርዙ አርወድ አጉረው አቐነዊዝ ይና አቅለ እሴትድ ኻይነ ይና ዲቭየይዙ እፃ የጝ ዲግ አጥን
0,አፋርቱ ብሔሩ ክልልድ ፅልየ ክልልሊስ ሰሜን ምዕራብ ብላ ክልሊስ ደቡብ ምእራብኦሮሚያ ክልሊስ ደቡብት ጋቢዝ ድበርደው አቓንድ ሰሜን ምስራቅቱ ኤርትራ ጅቡቲ ቈሽ ምስራቅቱ ጋቢዝ ድበርዝጘኲ
0,ክልልድ አኰ ዞነንዝመ
0,ክልሊዙ ዝቨዙ ጋፅ ጎየጎይንድ ንቕፀውድ ዝጥቅ የው የጝ ንየስ የው ባኽርዙ ወለልድ
0,ሚስኩርምቲስ ኪርም መጋቢት አሽ
0,አፋርቱ ስጙርሸው ጭልዋ ኽፅማረ እጅር ኹርዙ ቅሪተ ጛፅዝመ አሩሽጛጙ ዊንጘቊ ቅርጘዝቁ መሰሪየን ችጝሽጘው ስፍረ የጝ
0,እን ቅሪተ አካለንድ ችጝሸነዊዝ እጅር ኹርዙ ተርንድ ሚሪሸውዝ ፅንኸ ፃቨጥድ ስፍረድ ዊርቀዙ ቢጙዝጘ ጝታ አቕለድ ዊትረነው ቸለው የጝ ነንት ኰሪል አሽ አፋር እጅር ኹርዙ ችጝሸነ አረጘድ የጝ ሚርየውድ
0,አውስትራሎፒተከስ ፋሪስስ ሉሲ
0,ሃዳር ይሽት አርቕሽተው ስፍረይል ሉሲስመ ላጥ ቅሪተ አካለን ችጝሽጘው አቐነዊዝ አቭርደቁ ምጝግስታን ክንድጝዙሳይንስዝመ ባኽልዙ ድርጅት አልምቱ ሲጘ ቅርስዙ አካል አቕ ሚዝግቭሽኲ
0,አቓንስቅም ጅውነድ ኢትዮጵየስመ ምስራቅ አፍሪከት ቺተነአይር ሳይንስዝመ ጽንኸ ፃቭሽትጠጘድ ሚረ ብዝኲ
0,እን ዲቭየይዝ ይና ጥወነይል ጋልፅነ ሚኩርነጘድ ንቕፀቊ አፋርቱ ባኽሉ እሴተን ማኽሊስ ባኽሉ ዚነይዙ ጨነዙ ሲርየነ ስረትድ አንቭቭስነ ቀኑን
0,አፋርትል ሊጘ አይንት ከየዙ ሲርየነ ስረተን እኩጙ አብሱማ ስመ ፋይዲ ይሽትጘኵ
0,አብሱማቱ ከየዙ ስረትድ ግልወ ጝ ጣይር ትቑረጅቅ እውነ ቈሽ ጝሪግ ትኹርጅቅ ገባሽጘው ስረት የጝ
0,አብሱማ የነት ዚረዙ ቀርወ ጭጝሸነ አቓንድ እኒን የነት ላዘ ጎሰዝ ችጝሽረይ ጚግ ትቑረ ግልወይስ አብሱማ አቐች እፈረሸንት ድወዉድ አቡ ይሽተነውዝ አርቕሽተኲ እክሰድም ኢግ የነት የጝ
0,አብሱማቱ ከየ ላው አፋር ላዘ ጎሰይል ሚድቭሽረይ ጚር ትስን ትቑረት ዊንም ጝጣይር ትቑረት ድወዉ ስረት አቐነዊዝ ጎስጥድ ጛስ ጛይት እፅቑፅቁሰነውዝ ላውንት ሲርየናንስ ፃቭሽተው ሊጘ ዚንዝቑር ቅየንዘነውዙ ስረት የጝ
0,አፋርቱ ብሔረ እቅ አው አውጅቅ ገባሸው አቐጘ ቃውስ አርቕሽተው አቓንስቅ አውት ድወኩን የው ኻለይድ ኻስቭዘው አየውም
0,አብሱማቱ ከየዙ ስረት ጝቕመቱ ሚቭትዝመ ግዴተ ፃየው የጝ ኲየን ዲቁትነይ ፊስር ወግሰነውዝመ ቅየንዘነውዙ ሚቭት ፃይረይ አቐነዊዝ ጝርዝንትኩርስ ይዋቅ የነውዙ ሚቭት ፃይረይ ጚ
0,ዚነይዙ ከየድ ሳቕርሻን ግልወይዙ ጝነቊዝ ሞራልዙ ከሰ ኪፍለነውዙ ግደጅ ፅበኲ
0,ከየድ ፋይረውድ ግልወይዙ ጝነቊዝ አቕሽ ከሰነውዙ ግደጅ እጀቁም አነጚ ዚነይዙ አቕንትድ ቓዝቕዝጠጘድ ቢር ብዘኲ
0,አብሡማዙ ስረት ቅየንደቊዙ ማኽሊል ፍጥርዝ ዊንም እጅር ሰራሸው ምላሰንጥዝ አካልዙ ዊንም ትኽነዙ ችግሰ ፅባን ድኽትእድምዝ ፅጉረይ ዊንም ኽይረይ አራን እንዛት ምላሰን ፃቭን ከየድ ፋዘነው ቸልሻውም
0,አፋርቱ እቀ ኽቭሪል ላይ ጝር እድምድ ከየል ችጘነውድ አርቕሽትረውድ ማኽል ጚለይ ፅቭቀ ፅባየጘጘ ፃቨነውዝ የጝእን ፅቭቀዙ ተስርድም በኮዚት ይሽተኲ
0,ሊጘትረ ከየዙ ስረትድ ቈሽ ፋይዲ ይሽተውድ አቓንድ እን አይንት አፋርቱ ከየዙ አቕንትድ አዊንም ጎሰ ዊንም ብሔረ እቅ ዚነይዝ ቢዘ ደምዝንል ሲሪሸው ከየዙ ስረት የጝ
0,ወግሰነውዙ ቲግቭርድ አክኑሸውድ ግልወይዙ ጝነቊዝ ምላሰን አቐኲ
0,ንየይል ቓልነቁ ከየዝቁ አይንተንድ ቃውሰው ጊዝዝ ጝታ ከየድ ሲርየቁ ገባሸጢዝ አግልግለቊ ጛይ ላይ እውነ ቃውሰው ከየድ ፋዝር ሊጘትረ ጊዝዝ ሲሪይረው ከየድ ቈሽ ሀቤንቶ ይሽተነውዝ አርቕሽተኲ ጝርጉርየ ክር ላየል ገባሽረይ ቈሽ ጉበና ይሽተኲ
0,እን ሚዝረድ ችጝነውድ አፋር ብሔሩ ክልል ባኽልዝመ ቱሪዝም ቢሮህብረ ብሄር መፅሄት
0,ባኽል አውነይዙ ጋልፅሽተነ ጭቑ አይንቀት እጅር ኹር አርቕትዙ ሲርየዝመ ዚምኒዙ ቴክኖሎጂ ፍልፍለም የጝ ባኽሉ እሴተን ላው እቀ ኽቭሪዙ አርቕትዝመ ልብትንዙ ቸልትድ ቓሊሰነ ጛይ
0,ዚምኑ ቴክኖሎጂዙ ጎንድ ቈሽ ዊነው ባኽሉ ኻግር ቢቁልዘው አርቕትዝመ ኪነ ጥቨቭ ፋጥርንዙ ሰቭ የጝ እቅ ላብጠ ፅብጛንስመ ጝታ እምጥጘ ኽዝንድ አድልሽጛንስጝታ ፃለትድ አቭርድጝ ማኽተነውዝ ጝታ ሩሔድ ዚልቀው ፃቭጘውድ ባኽሉ እሴተኒዝ ምላሰን የጝ
0,ባኽሉ እሴተን ቘጨ ቲክንዘቊስ አርወቁድ ማርፅ ሰቭል ግሪሰነውዙ ግርቭ ፃየቁ ጛይ ተክዘዝ ቓልናን ልቭነ ዊንም ኹራረ ኻግር ቢቁልዘው ሊግዘው እድም ፃየቊ ሰቭዙ አቭርድን ጋልፅሽተነ ጛይ
